කටයුතු	ORG
අමාත්‍යාංශයේ	ORG
ලේකම්	O
චන්ද්‍රානි	PER
සෙනෙවිරත්න	PER
මහත්මිය	O
පැවසුවාය	O
.	O
මේ	O
යටතේ	O
ළමා	O
අපචාරයන්	O
සම්බන්ධ	O
නඩු	O
විභාග	O
කිරීම	O
සඳහා	O
සතියකට	O
එක්‌	O
දිනක්‌	O
අධිකරණයෙන්	O
වෙන්	O
කර	O
දෙන	O
ලෙසට	O
නීතිපති	ORG
දෙපාර්තමේන්තුවෙන්	ORG
ඉල්ලා	O
සිටීමට	O
අමාත්‍යාංශය	O
තීරණය	O
කර	O
ඇතැයි	O
සෙනෙවිරත්න	PER
මහත්මිය	O
කීවාය.	O
ළමා	O
අපචාර	O
සම්බන්ධ	O
නඩු	O
කඩිනමින්	O
විභාග	O
කිරීමට	O
අවශ්‍ය	O
කටයුතු	O
යෙදීමෙන්	O
පසු	O
කාන්තා	O
අපචාරයන්	O
සම්බන්ධ	O
නඩුද	O
ඒ	O
අයුරින්ම	O
කඩිනමින්	O
විභාග	O
කිරීමට	O
අවශ්‍ය	O
පියවර	O
ගැනීමට	O
බලධාරීන්	O
එකඟ	O
කර	O
ගන්නා	O
බව	O
ඇය	O
සඳහන්	O
කළාය	O
.	O
ළමා	O
හා	O
කාන්තා	O
අපචාරයන්	O
සමාජය	O
තුළ	O
ව්‍යාප්ත	O
වීම	O
වළක්‌වාලීම	O
සඳහා	O
කාන්තාවන්	O
මෙන්ම	O
පිරිමින්ද	O
ස්‌ත්‍රී	O
පුරුෂ	O
සමාජභාවය	O
පිළිබඳව	O
දැනුවත්	O
කිරීම	O
වැදගත්	O
බවද	O
ලේකම්වරිය	O
කීවාය	O
.	O
ස්‌ත්‍රී	O
පුරුෂ	O
සමාජභාවය	O
පිළිබඳ	O
ආයතනය	O
විසින්	O
වාර්ෂිකව	O
පවත්වනු	O
ලබන	O
"ස්‌ත්‍රී	O
පුරුෂ	O
සමාජභාවය	O
සම්බන්ධ	O
හිංසනයට	O
එරෙහි	O
දින	O
16	O
ව්‍යාපාරය"	O
පිළිබඳ	O
ජාත්‍යන්තර	O
සම්මන්ත්‍රණය	O
පිළිබඳව	O
දැනුවත්	O
කිරීම	O
සඳහා	O
ඊයේ	O
කොළඹ	LOC
පැවැති	O
ප්‍රවෘත්ති	O
සාකච්ඡාවේදී	O
ඇය	O
මෙම	O
කරුණු	O
අනාවරණය	O
කළාය	O
.	O
කාන්තා	O
හා	O
ළමා	O
කටයුතු	O
ඇමැතිනි	O
චන්ද්‍රානි	PER
බණ්‌ඩාර	PER
මහත්මියද	O
මෙහිදී	O
කතා	O
කළාය.	O
ශ්‍රී	LOC
ලංකාව	LOC
සම්බන්ධ	O
ජිනීවා	LOC
පරීක්‍ෂණ	O
වාර්තාව	O
ප්‍රකාශයට	O
පත්වීමට	O
පෙර	O
එහි	O
අඩංගු	O
තොරතුරු	O
ඊළාම්	ORG
සංවිධාන	ORG
වෙත	O
හෙළිකර	O
ඇත්තේ	O
මානව	O
හිමිකම්	O
කවුන්සිලයේ	O
නීති	O
පද්ධතියේ	O
හිටපු	O
ප්‍රධානියකු	O
බව	O
අනාවරණය	O
වී	O
ඇත	O
.	O
මොහු	O
කවුදැයි	O
දැන්	O
හෙළිවී	O
ඇති	O
බව	O
එම	O
කවුන්සිලයේ	O
ආරංචි	O
මාර්ග	O
හෙළි	O
කළේය	O
.	O
ඊළාම්	O
ජාලය	O
විසින්	O
මේ	O
පුද්ගලයා	O
ශ්‍රී	LOC
ලංකාව	LOC
ආරම්භ	O
කරන	O
දේශීය	O
යාන්ත්‍රණය	O
නිරීක්‍ෂණය	O
කිරීමට	O
පත්කර	O
ඇත.	O
රොජර්ස්‌	PER
නමින්	O
හඳුන්වන	O
මෙම	O
හිටපු	O
ප්‍රධානියා	O
ඇමරිකානුවෙකි.	O
ලබන	O
ජනවාරි	O
මස	O
සිට	O
පෝට්‌	O
සිටි	O
ව්‍යාපෘතිය	O
ආරම්භ	O
කිරීමට	O
ශ්‍රී	ORG
ලංකා	ORG
රජය	ORG
එකඟවී	O
ඇති	O
බව	O
චීන	O
පුවත්පතක	O
පළවී	O
ඇති	O
බව	O
පාර්ලිමේන්තු	O
මන්ත්‍රී	O
නීතිඥ	O
උදය	PER
ගම්මන්පිල	PER
මහතා	O
පිවිතුරු	ORG
හෙළ	ORG
උරුමය	ORG
පක්‍ෂ	O
මූලස්‌ථානයේ	O
පැවැති	O
මාධ්‍ය	O
හමුවකදී	O
පැවැසීය.	O
එහිදී	O
වැඩිදුරටත්	O
අදහස්‌	O
දැක්‌වූ	O
මන්ත්‍රීවරයා	O
වැඩිදුරටත්	O
ප්‍රකාශ	O
කර	O
සිටියේ	O
යහපාලන	O
ආණ්‌ඩුව	O
බලයට	O
පත්වීමෙන්	O
පසුව	O
මෙරටට	O
ආ	O
ඇමරිකානු	LOC
රාජ්‍ය	O
ලේකම්	O
ජෝන්	PER
කෙරී	PER
සහ	O
ඉන්දීය	LOC
අගමැති	O
මෝඩි	PER
යහපාලනය	O
හොඳ	O
බව	O
ප්‍රකාශ	O
කළත්	O
,	O
කිසිදු	O
ආධාරයක්‌	O
නොදුන්	O
නිසා	O
රජය	O
චීන	O
ආධාර	O
අපේක්‌ෂාවෙන්	O
පෙනී	O
සිටි	O
ව්‍යාපෘතිය	O
යළි	O
ආරම්භ	O
කිරීමට	O
එකඟ	O
වී	O
ඇති	O
බවයි	O
.	O
පසුගිය	O
ජනාධිපතිවරණය	O
සහ	O
මහ	O
මැතිවරණයේදී	O
හිටපු	O
ජනාධිපති	O
මහින්ද	PER
රාජපක්‍ෂ	PER
මහතා	O
තමන්ට	O
නැවත	O
මේ	O
රටේ	O
බලය	O
ලබාගැනීමට	O
උත්සාහ	O
කළද	O
ඉදිරියේදී	O
ඒ	O
මහතාගේ	O
නායකත්වයෙන්	O
දේශපාලනය	O
කිරීමට	O
හිඩැසක්‌	O
හෝ	O
අවස්‌ථාවක්‌	O
නොමැති	O
බව	O
ශ්‍රී	LOC
ලංකා	LOC
නිදහස්‌	O
පක්‍ෂයේ	O
මහලේකම්	O
කෘෂිකර්ම	O
අමාත්‍ය	O
දුමින්ද	PER
දිසානායක	PER
මහතා	O
පැවැසීය	O
.	O
එම	O
පක්‍ෂයේ	O
අනුරාධපුර	LOC
දිස්‌ත්‍රික්‌	LOC
ප්‍රධාන	O
කාර්යාලයේදී	O
පැවැති	O
අනුරාධපුර	LOC
දිස්‌ත්‍රික්‌කයේ	LOC
හිටපු	O
පළාත්	O
පාලන	O
නියෝජිත	O
හමුවකදී	O
ඒ	O
මහතා	O
මේ	O
බව	O
ප්‍රකාශ	O
කළේය	O
.	O
ලබන	O
මාර්තු	O
මාසයේදී	O
පළාත්	O
පාලන	O
මැතිවරණය	O
කොට්‌ඨාස	O
මට්‌ටමින්	O
පැවැත්වීමට	O
රජය	O
අපේක්‍ෂා	O
කරන	O
බවත්	O
,	O
එය	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂයට	ORG
වාසිදායක	O
බවත්	O
අමාත්‍ය	O
දුමින්ද	PER
දිසානායක	PER
මහතා	O
පැවැසීය	O
.	O
මෙහිදී	O
වැඩිදුරටත්	O
කථා	O
කළ	O
අමාත්‍යවරයා	O
මෙසේද	O
කීය	O
.	O
ඉදිරි	O
පළාත්	O
පාලන	O
මැතිවරණයට	O
තරග	O
කිරීමට	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂයේ	ORG
හිටපු	O
සියලු	O
මන්ත්‍රීවරුන්ට	O
නාම	O
යෝජනා	O
ලබාදෙන	O
බව	O
ජනාධිපතිතුමා	O
ප්‍රකාශ	O
කර	O
තිබෙනවා	O
.	O
එනිසා	O
හිටපු	O
මන්ත්‍රීවරුන්ට	O
මන්ත්‍රීධුර	O
අපේක්‍ෂකත්වය	O
මෙන්ම	O
ජයග්‍රහණය	O
සම්බන්ධයෙන්	O
කිසිදු	O
ගැටලුවක්‌	O
ඇතිවන්නේ	O
නෑ	O
.	O
රටේ	O
සියලු	O
දෙනාම	O
සිතාගෙන	O
සිටිනවා	O
ආණ්‌ඩුව	O
යූ.	ORG
ඇන්.	ORG
පී.	ORG
කියලා	O
.	O
අපි	O
පුරුදු	O
කළ	O
අයුරින්	O
රැල්ල	O
තිබෙන	O
පැත්තට	O
තමයි	O
මතය	O
වෙනස්‌	O
වෙන්නෙ	O
.	O
ඒක	O
තමයි	O
අපි	O
පසුගිය	O
වසර	O
කීපය	O
පුරාම	O
පුරුදු	O
කළ	O
ක්‍රමය	O
.	O
නමුත්	O
නියම	O
පුද්ගලයා	O
අපි	O
කොට්‌ඨාසයට	O
යොමු	O
කළොත්	O
අපට	O
පළාත්	O
පාලන	O
මැතිවරණයේදී	O
ජයග්‍රහණය	O
හිමිකරගත	O
හැකි	O
වෙනවා	O
.	O
එනිසා	O
අපි	O
විශ්වාස	O
කරනවා	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂයට	ORG
විජයග්‍රහණයක්‌	O
ලැබෙයි	O
කියල.	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂය	ORG
තවමත්	O
දෙකට	O
බෙදිල	O
වගේ	O
ඉන්නෙ	O
.	O
සමහරු	O
බෙදිලා	O
තවත්	O
සමහරු	O
බෙදිල	O
වගේ	O
.	O
සමහරු	O
මොනව	O
වෙයිද	O
කියල	O
සිතාගත	O
නොහැකිව	O
සිටිනවා	O
.	O
පසුගිය	O
මහ	O
මැතිවරණයේ	O
ප්‍රතිඵල	O
අනුව	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂය	ORG
ප්‍රමුඛ	O
එක්‌සත්	ORG
ජනතා	ORG
නිදහස්‌	ORG
සන්ධානයටත්	ORG
,	O
එක්‌සත්	ORG
ජාතික	ORG
පක්‍ෂයටත්	ORG
ජයග්‍රහණයක්‌	O
ලැබුණෙ	O
නෑ	O
.	O
එම	O
නිසා	O
එක්‌සත්	ORG
ජාතික	ORG
පක්‍ෂයත්	ORG
,	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂයත්	ORG
එක්‌ව	O
ආණ්‌ඩුවක්‌	O
පිහිටුවනු	O
ලැබුවා	O
.	O
2001	O
මහ	O
මැතිවරණයේදී	O
පරාජය	O
වුණාට	O
වඩා	O
අඩු	O
අලාභයක්‌	O
සහිත	O
මෙවර	O
මැතිවරණයේදී	O
පරාජය	O
වුණත්	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂයට	ORG
බලය	O
රැකගැනීමට	O
හැකියාව	O
ලැබී	O
තිබෙනවා	O
.	O
ඒ	O
අනුව	O
ජාතික	O
ආණ්‌ඩුවේ	O
ප්‍රබල	O
අමාත්‍යධුර	O
රැසක්‌	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂයට	ORG
ලබාගැනීමට	O
හැකිවුණා	O
.	O
මේ	O
ආණ්‌ඩුව	O
වසර	O
පහක්‌	O
ගතවන	O
තුරු	O
කිසිවෙකුටත්	O
වෙනස්‌	O
කිරීමට	O
පුළුවන්	O
කමක්‌	O
නෑ	O
.	O
විමල්	PER
වීරවංශ	PER
සහ	O
දිනේෂ්	PER
ගුණවර්ධන	PER
යන	O
මහත්වරුන්ට	O
අවශ්‍ය	O
වී	O
තිබෙන	O
එක්‌සත්	ORG
ජනතා	ORG
නිදහස්‌	ORG
සන්ධානයේ	ORG
ප්‍රධාන	O
පක්‍ෂය	O
පරාජය	O
කොට	O
ඒ	O
අයට	O
බලය	O
ලබාගැනීමයි	O
.	O
එහි	O
ප්‍රතිඵලයක්‌	O
ලෙස	O
පසුගිය	O
මහමැතිවරණයේදී	O
විමල්	PER
වීරවංශ	PER
උපක්‍රමශීලීව	O
තම	O
පක්‍ෂයට	O
පාර්ලිමේන්තු	O
මන්ත්‍රීධුර	O
හයක්‌	O
හදා	O
ගත්තා	O
.	O
විමල්	PER
වීරවංශ	PER
තමන්ගෙ	O
පක්‍ෂයෙන්	O
තනිව	O
තරග	O
කළා	O
නම්	O
ඔය	O
මන්ත්‍රීධුර	O
ටික	O
ගන්න	O
පුළුවන්ද	O
?	O
ඔහු	O
සන්ධානය	O
ඇතුළට	O
ඇවිත්	O
අපේ	O
කථා	O
නායකයා	O
වී	O
තමන්ගෙ	O
ගෝල	O
බාලයො	O
හයදෙනෙක්‌	O
පාර්ලිමේන්තුවට	O
ගෙනවා	O
.	O
විමල්	PER
වීරවංශ	PER
සහ	O
දිනේෂ්	PER
ගුණවර්ධන	PER
යන	O
මහත්වරුන්	O
ඒකාබද්ධ	O
විපක්‍ෂයේ	O
ජනප්‍රිය	O
නායකයන්	O
වෙලා	O
තියෙනවා	O
.	O
පසුගිය	O
ආණ්‌ඩුව	O
තුළ	O
දිනේෂ්	PER
ගුණවර්ධන	PER
මැතිතුමා	O
අරගල	O
කරනව	O
අපි	O
දුටුවෙ	O
නෑ	O
.	O
එතුමා	O
අද	O
මේ	O
අයුරින්	O
අරගල	O
කරන්නෙ	O
ඇයි	O
කියල	O
අපි	O
දන්නවා	O
.	O
මේක	O
තමයි	O
දේශපාලනයේ	O
හැටි	O
.	O
තමන්ට	O
නායකත්වයක්‌	O
ගැනීමට	O
අවස්‌ථාවක්‌	O
ලැබුණු	O
විට	O
හැම	O
දෙනාම	O
තම	O
තමන්ගේ	O
චරිතය	O
හා	O
ප්‍රතිරූපය	O
ගොඩනගා	O
ගැනීම	O
වෙනුවෙන්	O
තමයි	O
කටයුතු	O
කරන්නෙ	O
.	O
විමල්	PER
වීරවංශ	PER
මහතා	O
ඇතුළු	O
කණ්‌ඩායම	O
කැමති	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂය	ORG
මැතිවරණවලින්	O
පරාජය	O
වනවාට	O
.	O
එවිට	O
අපේ	O
පක්‍ෂය	O
විනාශ	O
වුණාම	O
තමයි	O
ඒ	O
අයට	O
තැනක්‌	O
හැදෙන්නෙ.	O
මහින්ද	PER
මහත්තයයි,	O
මෛත්‍රි	PER
මහත්තයයි	O
අතර	O
ආරවුලක්‌	O
තිබෙනවා	O
.	O
ඒ	O
නිසා	O
පක්‍ෂයත්	O
,	O
පාක්‍ෂිකයොත්	O
දුක්‌විඳින්න	O
ඕනද	O
?	O
මෛත්‍රී	PER
මහත්තයට	O
මහින්ද	PER
මහත්තය	O
පක්‍ෂයේ	O
සභාපතිකම	O
භාරදුන්නෙ	O
සුබවාදීව	O
හිතල	O
.	O
එසේ	O
සුබවාදීව	O
භාරදුන්	O
පක්‍ෂය	O
මහින්ද	PER
මහත්තය	O
හිතාමතා	O
හෝ	O
එසේ	O
නොමැතිව	O
හෝ	O
දැනුවත්ව	O
හෝ	O
නොදැනුවත්ව	O
එතුමාගේ	O
කීර්ති	O
නාමය	O
සහ	O
රූපය	O
භාවිත	O
කර	O
තමයි	O
විනාශ	O
කරන්නෙ	O
.	O
ඒකාබද්ධ	O
විපක්‍ෂයෙන්	O
හිටපු	O
ජනාධිපතිතුමාගේ	O
උපන්	O
දිනය	O
සැමරුවාට	O
කමක්‌	O
නෑ	O
.	O
රට	O
බේරාගත්	O
නායකයා	O
විදිහට	O
අපි	O
එතුමාට	O
ගරු	O
කරන්න	O
ඕන	O
.	O
එතුමා	O
සමඟ	O
කථා	O
බහ	O
කරන	O
එක	O
,	O
ගෞරව	O
කරන	O
එක	O
,	O
උපන්	O
දින	O
උත්සවයට	O
යන	O
එක	O
වගේම	O
ගනුදෙනු	O
කිරීම	O
කිසිම	O
ප්‍රශ්නයක්‌	O
නෑ	O
.	O
එතුමා	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂයේ	ORG
ජ්‍යෙෂ්ඨ	O
අනුශාසක	O
,	O
නමුත්	O
එතුමා	O
සමඟ	O
පක්‍ෂයට	O
ඉදිරි	O
ගමනක්‌	O
තියෙනවද	O
?	O
සමහරු	O
අතීතයේදී	O
මේ	O
පක්‍ෂයේ	O
තුළ	O
ඉඳගෙන	O
පක්‍ෂය	O
කඩල	O
තිබෙනවා	O
.	O
පක්‍ෂයෙන්	O
එළියට	O
ගිහින්	O
පක්‍ෂය	O
කඩල	O
තියෙනවා	O
.	O
මේ	O
දෙගොල්ලම	O
අවසානයේ	O
අපිව	O
පිළිගෙන	O
පක්‍ෂයේ	O
කටයුතු	O
කර	O
තිබෙනවා	O
.	O
බැසිල්	PER
රාජපක්‍ෂ	PER
මහත්තයත්	O
යූ.	ORG
ඇන්.	ORG
පී.	ORG
එකට	O
ගිහින්	O
නැවත	O
ඇවිත්	O
අපේ	O
පක්‍ෂයේ	O
ප්‍රබලයෙක්‌	O
වුණා	O
.	O
මෙවැනි	O
දේවල්	O
දේශපාලන	O
වශයෙන්	O
අපි	O
තෝරාගත	O
යුතු	O
ගැටලු	O
.	O
එය	O
තෝරා	O
බේරා	O
නොගත්තොත්	O
අපි	O
විශාල	O
අවුලකට	O
යනවා	O
.	O
කොයි	O
වෙලාවක	O
හරි	O
මහින්ද	PER
මහත්තය	O
මේ	O
ගනුදෙනුව	O
බේරා	O
ගත්තොත්	O
එදාට	O
එතුමා	O
සමඟ	O
සිටින	O
අයට	O
මොකද	O
වෙන්නෙ	O
.	O
ඒකාබද්ධ	O
විපක්‍ෂය	O
ඇතුළෙ	O
සිටින	O
විමල්	PER
වීරවංශ	PER
බලාපොරොත්තු	O
වෙන්නෙ	O
වෙන	O
දෙයක්‌	O
.	O
ඒකාබද්ධ	O
විපක්‍ෂය	O
පවත්වන	O
හැම	O
සාකච්ඡාවකදීම	O
ඔහු	O
කියා	O
තිබෙනව	O
මැතිවරණයට	O
වෙනම	O
තරග	O
කරනව	O
කියල	O
.	O
ඒකාබද්ධ	O
විපක්‍ෂය	O
හැදුවෙ	O
පාර්ලිමේන්තුව	O
තුළ	O
විපක්‍ෂයේ	O
හඬ	O
නගන්න	O
.	O
ඒකාබද්ධ	O
විපක්‍ෂය	O
දැන්	O
වෙන	O
අරමුණක්‌	O
සඳහා	O
ගමන්	O
කරමින්	O
සිටිනවා	O
.	O
කවුරුන්	O
හෝ	O
හිතනවා	O
නම්	O
මැතිවරණයේදී	O
වෙනම	O
ස්‌වාධීනව	O
තරග	O
කිරීමට	O
හැබැයි	O
ඒ	O
තුළින්	O
අපේක්‍ෂකයෙක්‌	O
වෙන්න	O
පුළුවන්	O
මන්ත්‍රීවරයෙක්‌	O
වෙන්න	O
බෑ	O
.	O
ඒ	O
නිසා	O
ශ්‍රී	ORG
ලංකා	ORG
නිදහස්‌	ORG
පක්‍ෂය	ORG
ප්‍රමුඛ	O
එක්‌සත්	ORG
ජනතා	ORG
නිදහස්‌	ORG
සන්ධානයෙන්	ORG
ඉදිරි	O
පළාත්	O
පාලන	O
මැතිවරණයට	O
තරග	O
කිරීමට	O
අපේක්‍ෂා	O
කරන	O
සියලු	O
පක්‍ෂවලට	O
අපත්	O
සමඟ	O
තරග	O
කිරීමට	O
එන්න	O
කියා	O
අපි	O
ආරාධනා	O
කර	O
සිටිනවා	O
.	O
2015	O
වර්ෂයේ	O
පැවැති	O
අයහපත්	O
වැසි	O
බර	O
කාලගුණය	O
වෙනත්	O
කිසිදු	O
වසරක	O
නොතිබුණු	O
ආකාරයට	O
වැඩිවූ	O
නිසා	O
මෙම	O
වර්ෂයේ	O
අපේක්‍ෂිත	O
ලුණු	O
අස්‌වැන්න	O
නෙළා	O
ගැනීමට	O
නොහැකි	O
වූ	O
බව	O
ලංකා	ORG
සෝල්ට්‌	ORG
ලිමිටඩ්	ORG
ආයතනයේ	O
සභාපති	O
අයුබ්	PER
ඛාන්	PER
මහතා	O
දිවයින	ORG
ට	O
පැවැසීය	O
.	O
වෙනත්	O
වර්ෂවල	O
මාර්තු	O
සහ	O
සැප්තැම්බර්	O
යන	O
මාස	O
දෙක	O
අතර	O
කාලය	O
තුළ	O
දළ	O
වශයෙන්	O
ලංකා	ORG
සෝල්ට්‌	ORG
ආයතනය	O
මෙ.ටොන්	O
60,000	O
ක	O
ලුණු	O
අස්‌වැන්නක්‌	O
ලැබූ	O
බවත්	O
මෙම	O
වර්ෂය	O
තුළ	O
අඛණ්‌ඩව	O
පැවැති	O
අධික	O
වර්ෂාව	O
ලුණු	O
මිදීමට	O
බාධාවක්‌	O
වූ	O
බවත්	O
ලුණු	O
මිදීම	O
සඳහා	O
හොඳ	O
වියළි	O
කාලගුණයක්‌	O
සහ	O
සුළඟ	O
ඉතා	O
අත්‍යවශ්‍ය	O
කාරණයක්‌	O
වන	O
නිසාත්	O
මෙම	O
වර්ෂය	O
තුළදී	O
නෙළා	O
ගැනීමට	O
හැකි	O
වූයේ	O
මෙට්‌ටි්‍රක්‌	O
ටොන්	O
29000	O
ක්‌	O
පමණක්‌	O
වන	O
බවත්	O
ලංකා	ORG
සෝල්ට්‌	ORG
ලිමිටඩ්	ORG
ආයතනයේ	O
සභාපති	O
අයුබ්	PER
ඛාන්	PER
මහතා	O
වැඩිදුරටත්	O
සඳහන්	O
කරන	O
ලදී	O
.	O
යුරෝපයෙන්	LOC
සහ	O
අග්නිදිග	LOC
ආසියානු	LOC
රටවලින්	O
සංචාරකයන්	O
පැමිණෙන්නේ	O
වර්ෂ	O
2500	O
ක	O
බුද්ධ	O
ශාසනයේ	O
ඉතිහාසයක්‌	O
තියෙන	O
ශ්‍රී	LOC
ලංකාවේ	LOC
සිද්ධස්‌ථාන	O
නරඹන්නට	O
වුවත්	O
අප	O
කනගාටු	O
වෙනවා	O
,	O
එම	O
ස්‌ථානවල	O
වැසිකිළි	O
පහසුකම්වත්	O
නැතැයි	O
වාර්තා	O
වෙන	O
විට	O
යෑයි	O
සංචාරක	O
හා	O
ක්‍රිස්‌තියානි	O
කටයුතු	O
පිළිබඳ	O
ඇමැති	O
ජෝන්	PER
අමරතුංග	PER
මහතා	O
පවසයි.	O
ඉකුත්දා	O
අනුරාධපුර	LOC
පාම්	ORG
ගාර්ඩ්න්	ORG
හෝටලයේ	ORG
සංවිධානය	O
කර	O
තිබූ	O
ශ්‍රී	ORG
ලංකා	ORG
සංචාරක	ORG
හෝටල්	ORG
කළමනාකරණ	ORG
ආයතනයේ	ORG
හෝටල්	O
සත්කාර	O
කළමනාකරණ	O
ෙත්‍රෙමාසික	O
පාඨමාලාවේ	O
සමාරම්භක	O
උළෙල	O
අමතමින්	O
ඇමැතිවරයා	O
එසේ	O
සඳහන්	O
කළේය	O
.	O
එහිදී	O
ඇමැතිවරයා	O
වැඩිදුරටත්	O
මෙසේද	O
ප්‍රකාශ	O
කළේය	O
.	O
සංචාරක	O
ඉතිහාසය	O
සොයා	O
යන	O
විට	O
අපේ	O
රටට	O
පළමුවෙන්ම	O
විදේශීය	O
සංචාරකයෝ	O
පැමිණියේ	O
අනුරාධපුරය	LOC
,	O
පොළොන්නරුව	LOC
,	O
සීගිරිය	LOC
සහ	O
මහනුරවට	LOC
,	O
මුහුදුබඩ	O
තීරය	O
ඇතුළු	O
වෙනත්	O
ස්‌ථානවලට	O
පැමිණියේ	O
ඊට	O
පස්‌සේ	O
.	O
නමුත්	O
අද	O
වන	O
විට	O
මේ	O
රටේ	O
ප්‍රධාන	O
සංචාරක	O
සිද්ධස්‌ථානවල	O
අවම	O
පහසුකම්වත්	O
නැති	O
බවට	O
මැසිවිලි	O
නැඟෙනවා	O
.	O
ඇත්තෙන්ම	O
ඉකුත්	O
වකවානුවල	O
මේ	O
රටේ	O
දේශපාලන	O
අධිකාරිය	O
කිසිම	O
පලකට	O
නැති	O
දේවල්වලට	O
වියදම්	O
කරලා	O
දිස්‌ත්‍රික්‌කයට	O
හෝ	O
පළාතට	O
ප්‍රධාන	O
ආදායම්	O
මාර්ග	O
ලෙස	O
පවතින	O
සංචාරක	O
කර්මාන්තය	O
අතහැර	O
දමා	O
තියෙනවා	O
.	O
අපේ	O
රටේ	O
මීට	O
ප්‍රථම	O
ප්‍රධාන	O
ආදායම්	O
මාර්ග	O
වූ	O
තේ	O
,	O
පොල්	O
,	O
රබර්	O
කර්මාන්තවල	O
ආදායම්	O
අඩුවෙමින්	O
