පමණි	O
,	O
ගැහැණු	O
පිරිමි	O
දෙපක්ෂයටම	O
දළ	O
ඇත	O
.	O
හොඬවැල	O
කෙළවරේ	O
එක්	O
ඇඟිල්ලක්	O
වැනි	O
තුඩු	O
දෙකක්	O
ඇත	O
.	O
පසුපස	O
පාදයේ	O
නියපොත	O
4ක්	O
හා	O
පිහිටා	O
ඇත	O
,	O
ඉදිරි	O
පාදයේ	O
නියපොතු	O
5කි	O
.	O
අප‍්‍රිකා	LOC
මහද්වීපයෙහි	LOC
සහරා	LOC
කාන්තාරයට	LOC
දකුණින්	O
පිහිටි	O
ප‍්‍රදේශයේ	O
වාස	O
භූමි	O
වේ	O
.	O
අපි‍්‍රකානු	LOC
කුරු	O
අලි	O
වර්ගයක්	O
කොංගෝ	LOC
ප‍්‍රදේශයේ	O
වාසය	O
කරයි	O
.	O
අප‍්‍රිකානු	LOC
අලි	O
ආසියානු	LOC
අලින්ට	O
වඩා	O
දරුණුය	O
.	O
ආසියානු	LOC
අලියා-එලිෆාස්	O
මැක්සිමස්	O
ආසියානු	LOC
අලි	O
බොහෝ	O
විට	O
අයත්	O
වන්නේ	O
මෙම	O
කුලයටයි	O
.	O
එහෙත්	O
අද	O
වනවිට	O
මේ	O
කුලයට	O
අයත්	O
සත්ත්ව	O
විශේෂ	O
දක්නට	O
නොලැබේ	O
.	O
වර්තමානයේදී	O
හමුවන්නේ	O
ඒ	O
ඒ	O
රටවලට	O
අනුවර්තනය	O
වූ	O
සත්ත්ව	O
විශේෂ	O
පමණි	O
.	O
ආසියානු	LOC
අලියාගේ	O
හොඬවැල	O
කෙළවරේ	O
එක්	O
ඇඟිල්ලක්	O
වැනි	O
තුඩු	O
එකක්	O
ඇත	O
.	O
ආසියානු	LOC
අලියාගේ	O
පිට	O
ඉහළට	O
එසවී	O
ඇත	O
.	O
ආසියානු	LOC
අලින්ගෙන්	O
දළ	O
ඇත්තේ	O
පිරිමි	O
සත්ත්වයින්ට	O
පමණි	O
.	O
නමුත්	O
සෑම	O
පිරිමි	O
සත්ත්වයෙක-ුටම	O
දළ	O
පිහිටා	O
නැත	O
.	O
එලෙෆපාස්	O
මක්සිමුස්	O
නම්	O
අසියානු	LOC
අලි	O
ඉන්දියාව	LOC
,	O
බුරුමය	LOC
,	O
ලංකාව	LOC
,	O
මලයාව	LOC
,	O
කාම්බෝජය	LOC
සහ	O
සුමාත‍්‍රාව	LOC
වැනි	O
රටවල	O
දක්නට	O
හැකිය	O
.	O
ඒ	O
අනුව	O
ශ්‍රී	LOC
ලංකාවේ	LOC
අලි	O
යන	O
උප	O
විශේෂයට	O
අයත්ය	O
.	O
ශී‍්‍ර	LOC
ලංකාවේ	LOC
අලි	O
ශ්‍රී	LOC
ලංකාවේ	LOC
අලියා	O
ආසියානු	LOC
අලි	O
අතරින්	O
වැඩියෙන්ම	O
බුද්ධිමත්	O
අලියා	O
ලෙස	O
හඳුන්වයි	O
,	O
මොළයේ	O
වර්ධනය	O
වීමේ	O
ධාරිතාවය	O
ද	O
වැඩිය	O
,	O
දිනකට	O
කිලෝග‍්‍රෑම්	O
150ක	O
පමණ	O
ආහාර	O
අවශ්‍ය	O
වේ	O
,	O
උදේ	O
සිට	O
සවස්	O
යාමය	O
දක්වා	O
ආහාර	O
සොයා	O
සංචාරය	O
කරයි	O
,	O
දිනකට	O
ජලය	O
ලීටර්	O
80×160	O
දක්වා	O
ප‍්‍රමාණයක්	O
අවශ්‍ය	O
වේ	O
,	O
ශ‍්‍රවණ	O
ශක්තිය	O
තියුණුය	O
නමුත්	O
පෙනීමේ	O
මඳක්	O
අඩුය	O
.	O
වයස	O
අවුරුදු	O
8×9	O
පමණ	O
වනවිට	O
ගැහැණු	O
සත්ත්වයින්	O
පැටවුන්	O
බිහිකරති	O
.	O
ගැබ්	O
කාලය	O
මාස	O
18×22	O
දක්වා	O
වේ	O
.	O
පැටවු	O
බිහි	O
කරන්නේ	O
අවුරුදු	O
3x4x6	O
කට	O
වරකි	O
.	O
මෙය	O
ගොඩබිම	O
වසන	O
සත්ත්වයින්	O
අතර	O
ඇති	O
දීර්ඝතම	O
ගැබ්	O
කාලය	O
ලෙස	O
සැලකේ	O
.	O
වරකට	O
එක්	O
පැටියෙක්	O
බිහිකරයි	O
.	O
නමුත්	O
1941	O
වර්සයේදී	O
ශී‍්‍ර	LOC
ලංකිවෙන්	LOC
ගැහැණු	O
පැටවුන්	O
දෙදෙනකු	O
උපන්	O
බව	O
වනජීවී	O
තොරතුරු	O
වල	O
දැක්වේ	O
.	O
අලියෙකුගේ	O
සාමාන්‍ය	O
ජීවිත	O
කාලය	O
අවුරුදු	O
60×70	O
හෝ	O
ඊට	O
වැඩිය	O
.	O
ශ්‍රී	LOC
ලංකාවේ	LOC
වල්	O
අලි	O
උප	O
විශේෂ	O
දෙකකි	O
.	O
1	O
සෝමාවතී	LOC
විල්	O
අලි	O
2	O
රුහුණු	LOC
ගැටව්	O
ය	O
ගැහැණු	O
සතකු	O
මවු	O
පදවිය	O
ලැබීම	O
යනු	O
අලි	O
රංචුවක	O
විශේෂ	O
සිද්ධියකි	O
.	O
රංචුවේ	O
අනිකුත්	O
සාමාජිකයෝ	O
මවු	O
ඇතින්න	O
කෙරෙහි	O
විශේෂ	O
සැලකිල්ලක්	O
දක්වති	O
.	O
රැලේ	O
සිටින	O
කුමන	O
දරුවෙකුට	O
වුවද	O
කිරි	O
බීමට	O
ඉඩ	O
දීම	O
අලි	O
අම්මලාගේ	O
සිරිතයි	O
.	O
ප‍්‍රසිද්ධ	O
ඇත්	O
සොහොන	O
අලි	O
පිළිබඳව	O
ජනවහරේ	O
එන	O
ප‍්‍රකට	O
සංකල්පයක්	O
ලෙස	O
ඇත්	O
සොහොන	O
හැඳින්විය	O
හැකියි	O
.	O
මිය	O
යන්නට	O
ආසන්නව	O
සිටින	O
අලි	O
ඇතුන්	O
මහ	O
වන	O
මැද	O
පිහිටි	O
එක්තරා	O
සොහොන්	O
බිමකට	O
යන	O
බවත්	O
එහිදී	O
ඔවුන්	O
මිය	O
යන	O
බවත්	O
ජනවහරේ	O
කියවේ	O
.	O
තුන්පත්	O
රැළ	O
තුන්පත්	O
රැළ	O
යනුවෙන්	O
හැඳින්වෙන්නේ	O
අලි	O
පවුලේ	O
මවත්	O
පියාත්	O
අලූත	O
උපන්	O
පැටවාත්ය	O
.	O
නමුත්්	O
සත්ත්්වවේදීන්	O
පවසන	O
පරිදි	O
තුන්පත්	O
රැලෙහි	O
සිටින්නේ	O
අලි	O
අම්මාත්	O
ඇගේ	O
කලින්	O
පැටවා	O
සහ	O
අලූත	O
උපන්	O
පැටවාත්ය	O
.	O
තනි	O
අලියා	O
අලි	O
හෝ	O
ඇත්	O
යන	O
කාණ්ඩ	O
දෙකේ	O
ඉතා	O
දරුණුම	O
සතා	O
හැටියට	O
තනි	O
අලියා	O
හෝ	O
ඇතා	O
හැඳින්වේ	O
.	O
අලි	O
රංචුවක	O
මුරණ්ඩු	O
අලියෙක්	O
හෝ	O
ඇතෙක්	O
සිටී	O
නම්	O
ඔහුව	O
රැලෙන්	O
පටමන්	O
කරයි	O
.	O
පිටමං	O
කරනු	O
ලබන	O
අලියා	O
හෝ	O
ඇතා	O
හෝ	O
තනිවේ	O
.	O
මොහු	O
තනිවීම	O
නිසාම	O
තව	O
තවත්	O
දරුණු	O
වේ	O
.	O
කම්මුල්	O
තෙමීම	O
,	O
මද	O
කිපීම	O
වැඩුණු	O
අලි	O
ඇතුන්ට	O
කලින්	O
කලට	O
ඇතිවන	O
තත්ත්වයකි	O
.	O
කපෝල	O
ග‍්‍රන්ථි	O
ඉදිමීම	O
මඳ	O
කිපීමේ	O
ලක්ෂණයයි	O
.	O
මෙම	O
ග‍්‍රන්ථියෙන්	O
පිටවන	O
තෙල්	O
වැනි	O
ද්‍රවයක්	O
කම්මුල්	O
දෙපසින්	O
ගලා	O
යයි	O
.	O
මද	O
කිපුණු	O
විටදී	O
කලබල	O
වීම	O
හා	O
දරුණු	O
වීම	O
දක්නට	O
ලැබෙන	O
ලක්ෂණයකි	O
.	O
මඳ	O
කිපීම	O
ආරම්භ	O
වීමේදී	O
හීලෑ	O
අලි	O
හෝ	O
ඇත්තුන්	O
වෙන්කර	O
තැබේ	O
.	O
මඳ	O
කිපීමත්	O
සමගම	O
පිරිමි	O
සතා	O
ගැහැණු	O
සතා	O
කෙරෙහි	O
දැඩි	O
ඇල්මක්	O
ඇතිකර	O
ගැනීම	O
ස්වාභාවිකය	O
.	O
ශරීර	O
කොටස්	O
හොඬවැල	O
අලියාගේ	O
විශේෂම	O
අංගය	O
වන්නේ	O
හොඬවැලයි	O
.	O
මුඛයත්	O
පොළවත්	O
අතර	O
ඇති	O
දුරස්ථ	O
බව	O
මගඇරී	O
ඇත්තේ	O
හොඬවැල	O
නිසාය	O
.	O
ශක්තිමත්	O
පේශීන්	O
වලින්	O
හොඬවැල	O
නිර්්මාණය	O
වි	O
ඇත	O
.	O
ඒ	O
හේතුව	O
නිසා	O
තමාට	O
අවශ්‍ය	O
ආකාරයට	O
මේ	O
අවයවය	O
හැසිරවීමේ	O
හැකියාව	O
අලියාට	O
ලැබී	O
ඇත	O
.	O
ඉතා	O
සියුම්	O
ද්‍රව්‍යයක්	O
සේම	O
මහා	O
පරිමාණයේ	O
ද්‍රව්‍යයක්ද	O
ග‍්‍රහණය	O
කර	O
ගැනීමේ	O
සුවිශේෂ	O
හැකියාව	O
මෙම	O
හොඬවැල	O
සතුය	O
.	O
දළ	O
බවට	O
පත්වෙන්නේ	O
ඇතාගේ	O
උඩ	O
හනුවේ	O
තිබෙන	O
කෘන්තක	O
දත්	O
දෙපළයි	O
.	O
එම	O
දත්	O
දෙපළ	O
ජානවල	O
ක‍්‍රියාකාරිත්වය	O
නිසා	O
දළ	O
බවට	O
පත්වේ	O
.	O
ශ්‍රී	LOC
ලංකාවේ	LOC
පිරිමි	O
සතුන්ගේ	O
දළ	O
පිහිටන්නේ	O
5%x8%	O
අතර	O
ප‍්‍රමාණයකටයි	O
.	O
ඇත්	O
දළ	O
වානිජ	O
වටීනාකමක්	O
සහිතය	O
.	O
මු¥	O
,	O
මාල	O
,	O
අත්	O
පළදනා	O
,	O
වීසිතුරු	O
භාණ්ඩ	O
නිෂ්පාදන	O
සඳහා	O
යොදාගැනේ	O
.	O
දත්	O
ජීවිත	O
කාලය	O
පුරාවටම	O
මුඛයේ	O
ඇතිවන්නේ	O
දත්	O
කුට්ටම්	O
6කි	O
.	O
එක්	O
දත්	O
කුට්ටමක්	O
අවුරුදු	O
10ක්	O
පමණ	O
කාලයක්	O
මුඛයේ	O
පවතී	O
.	O
අවසාන	O
දත්	O
කුට්ටම	O
එනම්	O
6	O
වැනි	O
දත්	O
කුට්ටම	O
වැටී	O
ගිය	O
පසු	O
ආහාර	O
සැපීමට	O
ඇඹරීමට	O
නොහැකිව	O
අලින්	O
මියයන	O
අවස්ථාද	O
ඇත	O
.	O
ඇස	O
හා	O
පාද	O
විශාල	O
ශරීරයක්	O
තිබුණද	O
අලියාගේ	O
ඇස්	O
දෙක	O
ඉතා	O
කුඩාය	O
.	O
ශරීරය	O
ඉතා	O
විශාල	O
නිසාත්	O
ඇස්	O
දෙක	O
කුඩා	O
නිසාත්	O
ඉතා	O
දියුණු	O
පෙනුමක්	O
නැත	O
.	O
අලින්ගේ	O
පාද	O
අනෙක්	O
සතුන්ගේ	O
පාදවලට	O
වඩා	O
වෙනස්ය	O
.	O
පතුල	O
තද	O
හා	O
දැඩි	O
ස්වභාවයක්	O
ගනී	O
.	O
නමුත්	O
යටි	O
පතුළ	O
ඉතා	O
සංවේදී	O
බවකින්	O
යුක්තය	O
.	O
කන	O
කන්	O
ඇසීමේ	O
හැකියාව	O
අතින්	O
අලියාට	O
හිමිවන්නේ	O
සුවිශේෂී	O
තැනකි	O
.	O
කිලෝමීටර්	O
3×4	O
පමණ	O
ඈතින්	O
ඇසෙන	O
යම්	O
ශබ්ද	O
පවා	O
ඉතා	O
හොඳින්	O
ඇසීමේ	O
ශක්තිය	O
අලියාට	O
ඇත	O
.	O
එමෙන්ම	O
ශරීරයට	O
දමන	O
දහඩිය	O
නිවා	O
ගැනීමටද	O
මේ	O
විශාල	O
කන්	O
දෙකට	O
හැකියාව	O
ඇත	O
.	O
ගජමුතු	O
ගජමුතු	O
ඇතිවන්නේ	O
ඇතාගේ	O
දළ	O
කෙළවරේය	O
.	O
කුහරක	O
සහිත	O
දළය	O
ඇතුළත	O
කෙළවරට	O
යනවිට	O
කුඩා	O
වේ	O
.	O
මෙය	O
තුළට	O
දළයෙන්	O
කොටසක්	O
හෝ	O
දතක	O
කෑල්ලක්	O
ඇතුල්	O
විය	O
හැකිය	O
.	O
අවුරුදු	O
ගණනාවක්	O
ගතවත්ම	O
මෙම	O
කැබැල්ල	O
ක‍්‍රමයෙන්	O
මට්ටම්	O
වී	O
රවුම්	O
හැඩයක්	O
ගනී	O
.	O
පසුව	O
ඉතා	O
වටිනා	O
ගජමුතු	O
බවට	O
පත්වන්නේ	O
මේවාය	O
.	O
අලි	O
භාෂාව	O
අලින්	O
හැසිරවීම	O
සඳහා	O
අලින්ටම	O
වෙන්වූ	O
භාෂාවක්ද	O
ඇත	O
.	O
දෙරි	O
තෙත්තන්	O
–	O
අරගෙන	O
පස්සට	O
පලයං	O
–	O
අලියා	O
දෙරි	O
–	O
ගනිං	O
–	O
අලියා	O
හිඳ	O
–	O
නිදාගනිං	O
–	O
මොහො	O
දහ	O
–	O
මේ	O
පැත්තට	O
වරෙං	O
–	O
අලියා	O
පුරු	O
–	O
පෙරළන්න	O
අලියා	O
දහ	O
ඉඩ	O
–	O
අයින්වෙලා	O
පලයං	O
–	O
අලියා	O
පුරු	O
උදරි	O
–	O
හොඬය	O
උස්සා	O
තල්ලූ	O
කරපන්	O
–	O
අලියා	O
හරුව	O
–	O
විසි	O
කරපං	O
–	O
අලියා	O
බිලමා	O
–	O
පාගපන්	O
–	O
අලියා	O
පිචන්	O
–	O
නිකා	O
හිටින්	O
–	O
අලියා	O
දන	O
–	O
දන	O
ගහපන්	O
–	O
අලියා	O
දහ	O
–	O
යමං	O
–	O
අලියා	O
හෝවා	O
-	O
නැවතියන්	O
–	O
අලියා	O
බිල	O
බිමල	O
පුරු	O
–	O
කකුල	O
උස්සපං	O
අලි	O
කෙඳි	O
අලි	O
කෙඳිවලට	O
වෙළඳ	O
පොළ	O
තුළ	O
විශාල	O
ඉල්ලූමක්	O
ඇත	O
.	O
අලි	O
කෙඳි	O
සහිත	O
පළඳනා	O
පැළඳීමෙන්	O
ජීවිතයට	O
වාසනාව	O
ළඟාවන	O
බවට	O
ඇති	O
විශ්වාසය	O
මෙමයට	O
හේතුවයි	O
.	O
මුදු	O
හා	O
අත්	O
පළදානාවලට	O
අලි	O
කෙඳි	O
භාවිත	O
කරයි	O
.	O
අතීතයේ	O
අලි	O
මිනිස්	O
සබඳතාව	O
මිනිසා	O
හා	O
අලි	O
ඇතුන්	O
අතර	O
ඇති	O
සබඳතාව	O
ශත	O
වර්ෂ	O
ගණනාවක්	O
ඈතට	O
දිවයයි	O
.	O
සංස්කෘතිය	O
හා	O
සාහිත්‍ය	O
තුළ	O
මෙම	O
සත්වයාට	O
සුවිශේෂ	O
තැනක්	O
හිමිවේ	O
.	O
අතීතයේ	O
සිටම	O
අලියන්ට	O
රාජකීයත්වයෙන්	O
සලකණු	O
ලැබීය	O
.	O
රජු	O
හා	O
ප‍්‍රභූ	O
පැලැන්තිය	O
අලි	O
ඇතුන්	O
හිමිවීම	O
ඉහළ	O
සමාජ	O
පිළිගැනීමක්	O
සේ	O
සැලකුවේය	O
.	O
හීලෑ	O
අලි	O
ඇතුන්	O
විවිධ	O
රටවල	O
සංස්කෘතික	O
චාරිත‍්‍ර	O
ඉටුකිරීමට	O
යොදා	O
ගනී	O
.	O
ඒවගේම	O
සංදර්ශන	O
ආදියටත්	O
විවිධ	O
ආර්ථික	O
කටයුතු	O
වලටත්	O
තවමත්	O
අලියන්	O
යොදා	O
ගනී	O
.	O
බෞද්ධ	O
බැතුමතුන්ගේ	O
මුදුන්	O
මල්කඩ	O
ලෙෂ	O
සැලකෙන	O
ශී‍්‍ර	LOC
ලංකාවේ	LOC
දළදා	O
කරඩුව	O
වැඩමවීමටද	O
යොදා	O
ගන්නේ	O
ඇතුන්ය	O
.	O
වත්මන්	O
අලි	O
පරපුර	O
ඔවුන්ගේ	O
නිජභූමි	O
ආක‍්‍රමණය	O
කිරීම	O
වනාන්තර	O
එළි	O
පෙහෙළි	O
කිරීම	O
අලිමංකඩවල	O
මිනිස්	O
ජනාවාස	O
ඇතිවීම	O
නිසා	O
කැලෑවට	O
පමණක්	O
සීමා	O
වූ	O
අලි	O
මිනිස්	O
ජනාවාස	O
වෙත	O
ඇදී	O
ඒමට	O
පෙළඹී	O
ඇත	O
.	O
මෙවැනි	O
කාරණා	O
නිසා	O
අලි	O
මිනිස්	O
ගැටුම	O
අද	O
උග‍්‍ර	O
සාමාජීය	O
ප‍්‍රශ්නයක්	O
වී	O
ඇත	O
.	O
අද	O
වනවිට	O
මිනිසුන්ගේ	O
ක‍්‍රියා	O
කලාපය	O
නිසා	O
වසරකට	O
අලි	O
ඇතුන්	O
75×80	O
අතර	O
ගණනක්	O
මිය	O
යති	O
.	O
වර්ෂ	O
1800	O
දී	O
25000කට	O
වඩා	O
වැඩි	O
ගණනක්	O
සිටි	O
අලි	O
1900	O
දී	O
එය	O
12000	O
දක්වාත්	O
වර්ෂ	O
2000	O
දී	O
3500	O
දක්වා	O
අඩුවී	O
ඇත	O
.	O
මෙම	O
අලි	O
මිනිස්	O
ගැටුමට	O
පිළියම්	O
නොයෙදුවොත්	O
අපට	O
ඉතිරි	O
වන්නේ	O
පින්නවල	ORG
අලි	ORG
අනාථාගාරයේ	ORG
සිටින	O
අලි	O
පමණි	O
.	O
පොදුරාජ්‍ය	ORG
මණ්ඩලයීය	ORG
රටවල	O
සංස්කෘතික	O
අංග	O
විදහා	O
දක්වමින්	O
පාසල්	O
55ක	O
සිසු	O
සිසු	O
සිසුවියන්	O
3,	O
750	O
කගේ	O
සහභාගිත්වයෙන්	O
“හෙට	O
අපටයි	O
–	O
සිසු	O
ප්‍රතිභා	O
ප්‍රභා”	O
නමින්	O
පැවැත්	O
වූ	O
සංස්කෘතික	O
පෙරහර	O
මහින්ද	PER
රාජපක්‍ෂ	PER
ජනාධිපතිතුමන්ගේ	O
ප‍්‍රධානත්වයෙන්	O
කොළඹ	LOC
රාජකීය	ORG
විද්‍යාලය	ORG
අසලින්	O
ආරම්භ	O
වී	O
නිදහස්	LOC
චතුරශ්‍රයේ	LOC
දී	O
අවසන්	O
විය	O
.	O
එහි	O
දී	O
පාසල්	O
සිසුන්	O
2,	O
000	O
කගේ	O
සහභාගිත්වයෙන්	O
පැවැතු	O
වූ	O
සංස්කෘතිත	O
සංදර්ශනයේ	O
විසිතුරු	O
ඡායාරූපවලින්	O
දැක්වේ	O
.	O
නව	O
වැනි	O
පොදුරාජ්‍ය	ORG
මණ්ඩලයීය	ORG
තරුණ	O
සමුළුව	O
මාගම්පුර	LOC
රුහුණු	LOC
අන්තර්ජාතික	LOC
සම්මන්ත්‍රණ	LOC
මධ්‍යස්ථානයේ	LOC
දී	O
අද	O
(10)	O
පෙරවරුවේ	O
උත්සවශ්‍රීයෙන්	O
ආරම්භ	O
කෙරිණි	O
.	O
ජනාධිපති	O
මහින්ද	PER
රාජපක්ෂ	PER
මැතිතුමා	O
සහ	O
පොදුරාජ්‍ය	ORG
මණ්ඩලයීය	ORG
මහ	O
ලේකම්	O
කමලේශ්	PER
ෂර්මා	PER
මහතා	O
විශේෂ	O
ආරාධිතයින්	O
වශයෙන්	O
මෙම	O
අවස්ථාවට	O
සහභාගි	O
වූහ	O
.	O
සමාජික	O
රටවල	O
තරුණ	O
නියෝජිතයින්ගේ	O
සහභාගිත්වයෙන්	O
පැවැත්වෙන	O
මෙම	O
සමුළුවේ	O
ආරම්භක	O
අවස්ථාව	O
වර්ණවත්	O
ලෙස	O
සංවිධානය	O
කොට	O
තිබුණි	O
.	O
අද	O
සවස	O
ගාලු	LOC
නගරයේ	LOC
දී	O
පොදු	ORG
රද	ORG
මඩුලු	ORG
ජනතා	O
සමුළුව	O
මහින්ද	PER
රාජපක්ෂ	PER
ජනපති	O
හා	O
පොදු	ORG
රද	ORG
මඩුලු	ORG
මහ	O
ලේකම්	O
කමලේෂ්	PER
ෂර්මා	PER
මහත්වරැන්ගේ	O
ප්‍රධානත්වයෙන්	O
ඇරඹේ	O
.	O
රජයේ	ORG
ප්‍රවෘතිති	ORG
දෙපාර්ත්තමේන්තුව	ORG
.	O
මධ්‍යම	ORG
පරිසර	ORG
අධිකාරිය	ORG
විසින්	O
වාර්ෂිකව	O
සංවිධානය	O
කරනු	O
ලබන	O
පරිසර	O
නියමු	O
ජාතික	O
කඳවුර	O
මෙවර	O
පරිසර	O
නියමුවන්	O
315	O
කගේ	O
සහභාගීත්වයෙන්	O
පොලොන්නරුව	LOC
ජාතික	ORG
අධ්‍යාපන	ORG
විද්‍යාපීඨයේ	ORG
දී	O
විශේෂාංග	O
රැසකින්	O
පැවැත්වැත්විණ	O
.	O
මේ	O
සඳහා	O
දිවයිනේ	O
විවිධ	O
ප්‍රදේශ	O
නියෝජනය	O
කරමින්	O
පාසල්	O
24	O
ක	O
පරිසර	O
නියමු	O
පදක්කම්	O
ක්‍රියාවලියේ	O
ස්වර්ණ	O
වර්ණ	O
පදක්කම්	O
ලාභී	O
සිංහල	O
,	O
දෙමළ	O
සහ මුස්ලිම්	O
,	O
පරිසර	O
නියමු	O
සිසු	O
සිසුවියන්	O
සහභාගී	O
වූයේය	O
.	O
මෙහිදි	O
කඳවුරු	O
විශේෂාංග	O
වශයෙන්	O
විද්වත්	O
පරිසර	O
දේශන	O
සෞන්දර්යාත්මක	O
විඩියෝ	O
වැඩසටහන්	O
සහ	O
සිසු	O
සිසුවියන්ගේ	O
නිර්මාණ	O
විශේෂාංග	O
ඇතුළත්	O
සංස්කෘතිකාංග	O
සැඳෑවක්ද	O
පැවැත්විණි	O
.	O
තෙවැනි	O
දිනයේ	O
දි	O
මාදුරු	LOC
ඔය	LOC
රක්ෂිතයේ 	LOC
ක්ෂ්‍රේත්‍ර	O
පරිසර	O
චාරිකාවක්ද	O
හයිලන්ඩ්	ORG
කිරි	ORG
නිෂ්පාදනාගාරය	ORG
ද	O
මාදුරු	LOC
ඔය	LOC
වේල්ල	LOC
අවට	O
නිරීක්ෂණයකද	O
නිරතවීමට	O
ඔවුන්ට	O
අවස්ථාව	O
ලැබුණි	O
.	O
මෙහිදී	O
පරිසර	O
ගුරු	O
උපහාර	O
සම්මාන	O
ප්‍රදානය	O
හා	O
පරිසර	O
නියමු	O
ලාංඡන	O
පැළඳවීම	O
උතුරු	O
මැද	O
පළාත්	O
ප්‍රධාන	O
ඇමති	O
එස්.	PER
එම්.	PER
රංජිත්	PER
සමරකෝන්	PER
මහතා	O
අතින්	O
සිදු	O
කෙරිණ	O
.	O
පළාත්	O
අධ්‍යාපන	O
ඇමති	O
පේෂල	PER
ජයරත්න	PER
,	O
පරිසර	ORG
අමාත්‍යාංශයේ	ORG
පුනර්	O
ජනන	O
බලශක්ති	O
ඒකකයේ	O
අතිරේක	O
ලේකම්	O
ඒ.	PER
ආර්.	PER
රූපසිංහ	PER
,	O
පොලොන්නරුව	LOC
දිස්ත්‍රික්	O
ලේකම්	O
නිහාල්	PER
අබේසිරි	PER
,	O
මධ්‍යම	ORG
පරිසර	ORG
අධිකාරියේ	ORG
සභාපති	O
විමල්	PER
රූබසිංහ	PER
,	O
අධ්‍යක්ෂ	O
ජනරාල්	O
වෛද්‍ය	O
සාරංග	PER
අලහප්පෙරුම	PER
,	O
නියොජ්‍ය	O
අධ්‍යක්ෂ	O
ජෙනාරල්	O
ජයවිලාල්	PER
ප්‍රනාන්දු	PER
,	O
සහකාර	O
අධ්‍යක්ෂ	O
සුනිල්	PER
උඩුකල	PER
,	O
මධ්‍යම	ORG
පරිසර	ORG
