මේ	O
සත්ත්වයාට	O
පැන්ජියාවේ	LOC
උතුරුදිග	O
කොටසේ	O
එනම්	O
ලොරේසියාවේ	LOC
සිට	O
දකුණුදිග	O
කොටසේ	O
එනම්	O
ගොඞ්වානාවට	LOC
සංක්‍රමණය	O
වෙන්නට	O
හැකි	O
වෙන්න	O
ඇත	O
.	O
පර්මීයානු	O
යුගය	O
අවසාන	O
වෙත්ම	O
මේ	O
සියලූ	O
සත්ත්ව	O
ජීවිත	O
සම්පූර්ණයෙන්	O
මිහිමතින්	O
තුරන්	O
වෙන්නට	O
ඇති	O
,	O
කලින්	O
ඇති	O
නොවූ	O
,	O
නොසිතූ	O
විරූ	O
මහා	O
විනාශයක්	O
හේතුවෙන්	O
.	O
ලෝකය	O
පුරා	O
විසිරී	O
තිබුණු	O
සංකීර්ණ	O
පරිසර	O
පද්ධති	O
සියල්ල	O
කුමක්	O
හෝ	O
විශාල	O
සංසිද්ධියක්	O
නිසා	O
මුළුමනින්ම	O
විනාශ	O
වී	O
යන්නට	O
ඇති	O
.	O
ඉතිරි	O
වන්නට	O
ඇත්තේ	O
සත්ත්ව	O
විශේෂ	O
අතරින්	O
සියයට	O
පහක්	O
පමණයි	O
.	O
මේ	O
විනාශය	O
සිදු	O
වන්නට	O
ඇත්තේ	O
සමහර	O
විට	O
වසර	O
පන්ලක්ෂයක්	O
තිස්සේ	O
සිදු	O
වුණු	O
දැවැන්ත	O
යමහල්	O
විදාරණයක්	O
නිසා	O
,	O
එනම්	O
ලොව	O
පුරා	O
සෑම	O
තැනකින්	O
ම	O
ගිනිකඳු	O
පිපිරීම්	O
නිසා	O
වියහැකි	O
යැයි	O
දැන්	O
අනුමාන	O
කෙරෙනවා	O
.	O
රට	O
තුළ	O
තිබෙන	O
ජාතික	O
උරුමයන්	O
පිළිබඳව	O
පාසල්	O
ළමයින්	O
දැනුවත්	O
කිරීමට	O
නව	O
වැඩපිළිවෙළක්	O
සකස්	O
කරන	O
බව	O
ජාතික	O
උරුමයන්	O
පිළිබඳ	O
අමාත්‍ය	O
ආචාර්ය	O
ජගත්	PER
බාලසූරිය	PER
මහතා	O
අවධාරණය	O
කරයි	O
.	O
මේ	O
පිළිබඳව	O
අදහස්	O
දක්වන	O
අමාත්‍යවරයා	O
,	O
මේ	O
රටේ	O
සමස්ත	O
පාසල්	O
පද්ධතිය	O
තුළ	O
අධ්‍යාපනය	O
ලබන	O
සිංහල	O
,	O
දෙමළ	O
,	O
මුස්ලිම්	O
හෝවේවා	O
කුමන	O
ජාතියකට	O
,	O
ආගමකොට	O
අයත්	O
වුවත්	O
ශ්‍රී	O
ලාංකිකයන්	O
හැටියට	O
අපේ	O
රටේ	O
අභිමානය	O
පිළිබඳව	O
අවබෝධයක්	O
ඇති	O
විය	O
යුතුයි	O
.	O
මේ	O
රටේ	O
සියලු	O
ආගමික	O
,	O
සංස්කෘතික	O
,	O
වැදගත්කමකින්	O
යුතු	O
ඕනෑම	O
මහෝත්සවයකදී	O
සහජීවනයෙන්	O
කටයුතු	O
කරන	O
දරුවන්ගේ	O
සිත්	O
තුළ	O
ඇති	O
අව්‍යාජත්වය	O
නිසාම	O
,	O
පුරවැසිභාවය	O
ලබා	O
තිබෙන	O
රටක	O
සංස්කෘතික	O
අනන්‍යතාව	O
දැනගැනීම	O
ඉතා	O
වටිනා	O
කාරණාවක්	O
.	O
අද	O
බොහෝ	O
ජාතික	O
උරුමයන්වල	O
අවශේෂ	O
පවතින්නේ	O
උතුරු	LOC
නැගෙනහිර	LOC
.	O
අපේ	O
රටේ	O
සංස්කෘතික	O
වටිනාකම	O
අනාගත	O
පරපුරට	O
දැක	O
බලාගන්න	O
,	O
ගවේෂණය	O
කරන්න	O
,	O
අත්විඳින්න	O
ඉඩප්‍රස්තාව	O
සකස්කළ	O
යුතුයි	O
.	O
මේ	O
රටට	O
ඇදී	O
එන	O
විශාල	O
විදේශ	O
සංචාරකයන්	O
පිරිසටත්	O
,	O
අපේ	O
රටේ	O
ජාතික	O
උරුමය	O
පිළිබඳව	O
හඳුන්වා	O
දීමකට	O
වෙ	O
නම	O
මාර්ගෝපදේශනයක්	O
තිබිය	O
යුතුයි	O
.	O
මෙවර	O
ජගත්	O
පරිසර	O
දින	O
ජාතික	O
සැමරුම්	O
උත්සවය	O
ජනාධිපති	O
මහින්ද	PER
රාජපක්ෂ	PER
මැතිතුමාගේ	O
ප්‍රධානත්වයෙන්	O
හා	O
සම්භාවනීය	O
අමුත්තන්ගේ	O
සහ	O
පාසල්	O
සිසුන්	O
500කගේ	O
සහභාගීත්වයෙන්	O
මේ	O
මස	O
05	O
වන	O
දින	O
කොළඹ	LOC
රාජකීය	ORG
විද්‍යාලීය	ORG
නව	LOC
රඟහලේ	LOC
දී	O
සැමරීමට	O
පරිසර	ORG
හා	ORG
පුනර්ජනනීය	ORG
බලශක්ති	ORG
අමාත්‍යාංශය	ORG
කටයුතු	O
යොදා	O
ඇත	O
.	O
ජාතික	O
පරිසර	O
සතිය	O
05	O
වනදා	O
සිට	O
17වනදා	O
දක්වා	O
ක්‍රියාත්මක	O
කෙරේ	O
.	O
මීට	O
සමගාමී	O
ලෙස	O
ශ්‍රී	LOC
ලංකාවේ	LOC
වනාන්තර	O
සංරක්ෂණය	O
හා	O
කළමනාකරණය	O
කිරීම	O
සඳහා	O
“වන	ORG
සුරැකුම්	ORG
කමිටු”	ORG
ස්ථාපිත	O
කිරීම	O
,	O
කළුතර	LOC
දිස්ත්‍රික්කයේ	LOC
දොඹගහකන්ද	LOC
රක්ෂිතය	LOC
සංරක්ෂණය	O
සහ	O
සංවර්ධනය	O
සඳහා	O
වැඩසටහන්	O
දියත්	O
කිරීම	O
,	O
පාරිසරික	O
පාගමන්	O
ඇතුළු	O
ප්‍රජා	O
මූලික	O
වැඩසටහන්	O
රැසක්	O
ක්‍රියාත්මක	O
කිරීම	O
,	O
පරිසර	O
දිනයට	O
සමගාමීව	O
දිස්ත්‍රික්	O
මට්ටමින්	O
දැනුවත්	O
කිරීම්	O
හා	O
පරිසර	O
සංරක්ෂණ	O
වැඩසටහන්	O
ක්‍රියාත්මක	O
කිරීමට	O
මේ	O
මස	O
06	O
වන	O
දින	O
වන	ORG
සංරක්ෂණ	ORG
දෙපාර්තමේන්තුව	ORG
මගින්	O
කටයුතු	O
යොදා	O
ඇත	O
.	O
එමෙන්	O
ම	O
බදුල්ල	LOC
දිස්ත්‍රික්කයේ	LOC
පාසල්වල	O
තුරු	O
ජන	O
සිසු	O
බැංකු	O
ව්‍යාපෘතිය	O
සහ	O
දේශීය	O
ශාක	O
සිටුවීමේ	O
වැඩසටහන්	O
ක්‍රියාත්මක	O
කිරීම	O
,	O
අනුරාධපුර	LOC
,	O
මැදවච්චිය	LOC
ප්‍රදේශයේ	O
තේක්ක	O
වන	O
වගාස්ථාපිත	O
කිරීමේ	O
ව්‍යාපෘති	O
ක්‍රියාත්මක	O
කිරීම	O
,	O
රාජ්‍ය	ORG
දැව	ORG
සංස්ථාව	ORG
සතු	O
ඉඩම්වල	O
දේශීය	O
දැවමය	O
ශාක	O
රෝපණය	O
කිරීමේ	O
වැඩසටහන්	O
ආරම්භ	O
කිරීම	O
රාජ්‍ය	ORG
දැව	ORG
සංස්ථාව	ORG
මගින්	O
මේ	O
මස	O
09	O
වන	O
දින	O
කටයුතු	O
යොදා	O
ඇත	O
.	O
ජාතික	ORG
මැණික්	ORG
හා	ORG
ස්වර්ණාභරණ	ORG
අධිකාරිය	ORG
සහ	O
මැණික්	ORG
හා	ORG
ස්වර්ණාභරණ	ORG
පර්යේෂණ	ORG
හා	ORG
අභ්‍යාස	ORG
ආයතනය	ORG
මගින්	O
මේ	O
මස	O
10	O
වන	O
දින	O
මැණික්	O
පතල්	O
වැඩ	O
හවුල්කරුවන්ගේ	O
අධ්‍යාපනය	O
ලබන	O
දරුවන්	O
සඳහා	O
ශිෂ්‍යත්ව	O
ප්‍රදානය	O
,	O
අත්හැර	O
දමන	O
ලද	O
මැණික්	O
පතල්	O
වසා	O
දැමීමේ	O
වැඩසටහන්	O
ක්‍රියාත්මක	O
කිරීම	O
,	O
පතල්	O
කම්කරුවන්ගේ	O
ආරක්ෂාව	O
සහ	O
පරිසර	O
සංරක්ෂණය	O
පිළිබඳ	O
විශේෂ	O
වැඩමුළු	O
මාලාවක්	O
පැවැත්වීම	O
සිදු	O
කෙරේ	O
.	O
එමෙන්	O
ම	O
ශ්‍රී	ORG
ලංකා	ORG
සුනිත්‍ය	ORG
බලශක්ති	ORG
අධිකාරිය	ORG
මගින්	O
මේ	O
මස	O
11වන	O
දින	O
ප්‍රජාව	O
සතු	O
පුනර්ජනනීය	O
බලශක්ති	O
උත්පාදන	O
බලාගාර	O
අළුත්වැඩියා	O
කිරීම	O
සඳහා	O
අවශ්‍ය	O
සහයෝගය	O
ලබාදීමේ	O
අරමුණ	O
පෙරදැරිව	O
“සුනිත්‍යාලෝක”	O
වැඩසටහන	O
ආරම්භ	O
කිරීම	O
,	O
පාසල්	O
ප්‍රජාව	O
බලශක්ති	O
කමනාකරණය	O
හා	O
පුනර්ජනනීය	O
බලශක්ති	O
භාවිතය	O
සඳහා	O
යොමු	O
කිරීම	O
හා	O
විෂය	O
මාලාවේ	O
අන්තර්ගත	O
බලශක්ති	O
පිළිබඳ	O
සෛද්ධාන්තික	O
කරුණු	O
ඔවුන්ගේ	O
ප්‍රායෝගික	O
ජිවිතය	O
හා	O
බද්ධ	O
කිරීමේ	O
අරමුණින්	O
දිවයිනේ	O
අධ්‍යාපන	O
කලාප	O
96	O
ආවරණය	O
වන	O
පරිදි	O
බලශක්ති	O
සමාජ	O
පිහිටුවීම	O
සිදු	O
කෙරේ	O
.	O
පස්	O
කැපීමෙන්	O
හානි	O
වූ	O
ඉඩම්	O
පුනරුත්තාපනය	O
කිරීම	O
,	O
ගං	O
ඉවුරු	O
සංරක්ෂණය	O
කිරීම	O
යටතේ	O
භූවිද්‍යා	ORG
සමීක්ෂණ	ORG
හා	ORG
පතල්	ORG
කාර්යාංශයට	ORG
අයත්	O
ප්‍රාදේශීය	O
කාර්යාල	O
ආශ්‍රිතව	O
විවිධ	O
වැඩසටහන්	O
ක්‍රියාත්මක	O
කිරීම	O
,	O
ත්‍රිකුණාමලයේ	LOC
පරිසර	O
සංරක්ෂණයට	O
අදාළ	O
වැඩසටහන්	O
රැසක්	O
ක්‍රියාත්මක	O
කිරීම	O
,	O
නිලාවේලි	LOC
ප්‍රදේශයේ	O
කඩොලාන	O
පැළ	O
රෝපණය	O
කිරීම	O
,	O
ධීවර	O
වරායන්	O
පිරිසිදු	O
කිරීමේ	O
වැඩසටහන්	O
ක්‍රියාත්මක	O
කිරීම	O
,	O
පරෙවි	LOC
දූපත්	LOC
ආශ්‍රිත	O
කොරල්පරය	O
කිමිදුම්කරුවන්	O
යොදාගෙන	O
පිරිසිදු	O
කිරීම	O
මේ	O
මස	O
16	O
වන	O
දින	O
භූ	ORG
විද්‍යා	ORG
සමීක්ෂණ	ORG
හා	ORG
පතල්	ORG
කාර්යාංශය	ORG
,	O
සමුද්‍රීය	ORG
පරිසර	ORG
ආරක්ෂණ	ORG
අධිකාරිය	ORG
යන	O
ආයත	O
එක්ව	O
සිදු	O
කෙරේ	O
.	O
එමෙන්	O
ම	O
කොළඹ 	LOC
ප්‍රදේශයේ	O
පානීය	O
ජල	O
අවශ්‍යතාවයෙන්	O
80%ක්	O
පමණ	O
සපුරාලන	O
කැලණි	O
ගඟ	O
හා	O
එහි	O
ගංගාධාර	O
ප්‍රදේශ	O
සංරක්ෂණය	O
සහ	O
කළමනාකරණය	O
කිරීම	O
පිණිස	O
විශේෂ	O
ව්‍යාපෘතියක්	O
පරිසර	ORG
හා	ORG
පුනර්ජනනීය	ORG
බලශක්ති	ORG
අමාත්‍ය	O
සුසිල්	PER
ප්‍රේමජයන්ත	PER
මහතාගේ	O
සහ	O
ආර්ථික	O
සංවර්ධන	O
අමාත්‍යවරයාගේ	O
ප්‍රධානත්වයෙන්	O
ආරම්භ	O
කිරීමට	O
මේ	O
මස	O
17	O
වන	O
දින	O
මධ්‍යම	ORG
පරිසර	ORG
අධිකාරිය	ORG
මගින්	O
කටයුතු	O
යොදා	O
ඇත	O
.	O
දෙහිවල	LOC
එස්.	ORG
ද.	ORG
එස්.	ORG
ජයසිංහ	ORG
මධ්‍ය	ORG
මහා	ORG
විද්‍යාලයේ	ORG
විෂය	O
ආවරණය	O
සඳහා	O
ගුරුවරයෙකු	O
හෝ	O
නොමැතිව	O
ළමුන්ගේ	O
ස්වෝත්සාහයෙන්	O
ආරම්භ	O
කර	O
ඇති	O
ගෙවතුවගාව	O
සාර්ථක	O
ලෙස	O
ඵලදරා	O
බස්නාහිර	LOC
පළාත්	LOC
පාසල්	O
අතර	O
වගා	O
තරඟයෙන්	O
තෙවන	O
ස්ථානය	O
පවා	O
දිනා	O
ගැනීමට	O
හැකිවී	O
ඇතැයි	O
වත්මන්	O
විදුහල්පති	O
මේජර්	O
ඞී.	PER
ඒ.	PER
ඞී.	PER
වානගුරු	PER
මහතා	O
කියා	O
සිටී	O
.	O
මෙම	O
විදුහල්	O
භූමියේ	O
අක්කර	O
18ක්	O
ඇති	O
අතර	O
විශාල	O
ප්‍රමාණයක්	O
කැලෑවට	O
ගොස්	O
තිබූ	O
අතර	O
,	O
ළමුන්	O
දිනපතා	O
උදෑසන	O
හා	O
විවේක	O
කාලය	O
කැපකර	O
එළි	O
පෙහෙලි	O
කර	O
මෙලෙස	O
වගා	O
භූමියක්	O
බවට	O
පත්කර	O
කෘතිම	O
පොහොර	O
භාවිතය	O
,	O
කෘමිනාශක	O
භාවිතයද	O
නැතිව	O
කොම්පෝ්ස්ට්	O
පෝර	O
යොදා	O
ගැනීම	O
සාර්ථක	O
ඵලදාවක්	O
ලැබීමටද	O
හේතු	O
වී	O
ඇත	O
.	O
ඒ	O
අතර	O
ඉඩමේ	O
දැනට	O
පොල්	O
පැල	O
35ක්ද	O
සිටවා	O
තිබෙන	O
බැවින්	O
එළවළු	O
ඵලදාව	O
ළමුන්	O
අතර	O
බෙදා	O
ගැනීමෙන්	O
සුවිශේෂී	O
සිදුවීමක්ද	O
වන	O
අතර	O
නැවුම්	O
එළවළු	O
පාරිභෝජනයද	O
මේ	O
නිසා	O
මගපෑදි	O
ඇති	O
බවත්	O
විදුහල්පතිවරයා	O
වැඩි	O
දුරටත්	O
කියා	O
සිටී	O
.	O
දෑ	O
අභිමානය	O
ලොවට	O
විදාහල	O
අපරාජිත	O
සීතාවක	LOC
යුගය	O
හා	O
සබැඳි	O
සීතාවක	LOC
අභිමන	O
2012	O
ප්‍රදර්ශණය	O
හංවැල්ල	LOC
රාජසිංහ	ORG
මධ්‍ය	ORG
මහා	ORG
විදුහලේ	ORG
දී	O
පැවැත්විණි	O
.	O
අවිස්සාවේල්ල	LOC
හොනිටන්	LOC
ප්‍රදේශයේ	O
සීතාවක	ORG
උරුමය	ORG
පදනම	ORG
හා	O
එක්ව	O
ජල	O
සම්පාදන	O
හා	O
ජලාපවහන	O
අමාත්‍ය	O
ආණ්ඩු	O
පක්‍ෂයේ	O
ප්‍රධාන	O
සංවිධායක	O
දිනේෂ්	PER
ගුණවර්ධන	PER
මහතාගේ	O
මූලිකත්වයෙන්	O
මෙම	O
ප්‍රදර්ශණය	O
හා	O
උත්සවය	O
සංවිධානය	O
කර	O
තිබිණ	O
.	O
සීතාවක	LOC
,	O
අවිස්සාවේල්ල	LOC
,	O
පුවක්පිටිය	LOC
,	O
කොස්ගම	LOC
,	O
කළුඅග්ගල	LOC
,	O
හංවැල්ල	LOC
,	O
පාදුක්ක	LOC
ප්‍රදේශයන්හි	O
පාසල්	O
සිසුන්	O
ආචාර්ය	O
මණ්ඩලය	O
,	O
දෙමව්පියෝ	O
සහ	O
ජනතාවද	O
මෙම	O
ප්‍රදර්ශණයට	O
සහභාගී	O
වී	O
සිටියහ	O
.	O
සීතාවක	LOC
අභිමන	O
මෙම	O
2012	O
ප්‍රදර්ශණය	O
සඳහා	O
අධ්‍යාපනික	O
,	O
තාක්‍ෂණික	O
,	O
පුරාවිද්‍යා	O
,	O
විද්‍යා	O
හා	O
ආයුර්වේද	O
අංගයන්ගෙන්	O
සමන්විත	O
වූ	O
විදුහල්	O
තුල	O
ප්‍රදර්ශණ	O
කුටි	O
ජනවාරි	O
12	O
,	O
13	O
,	O
14	O
තෙදින	O
පාසල්	O
සිසුන්	O
හා	O
ජනතාව	O
වෙනුවෙන්	O
පෙ.	O
ව.	O
9.00	O
සිට	O
රාත්‍රී	O
10.00	O
දක්වා	O
විවෘත	O
කර	O
පැවති	O
අතර	O
,	O
ෙඓතිහාසික	O
සීතාවක	LOC
යුගයට	O
අයත්	O
යූධ	O
උපකරණ	O
ඇතුළු	O
භාණ්ඩ	O
සමූහයක්	O
ප්‍රදර්ශණය	O
අතර	O
විය	O
.	O
සීතාවක	LOC
මායාදුන්න	PER
රජුගේ	O
පාලන	O
සමය	O
,	O
සීතාවක	LOC
1	PER
වැනි	PER
රාජසිංහ	PER
සමයත්	O
ඉතිහාසයෙන්	O
වැලලී	O
ගොස්	O
ඇති	O
බව	O
විද්වතුන්	O
පවසති	O
.	O
සමකාලීන	O
පෘතුගීසී	O
ඉතිහාසඥයෝ	O
ඔවුන්ට	O
වාසිදායක	O
අයුරින්	O
රජවරු	O
උපහාසයට	O
හා	O
